Timestamp,Reporting Entity,Reporting User,Platform,URL,Report Type,Screenshot URL,Answer Date,Platform Decision,Policy,Appeal
2/24/2023 16:21,VOST Europe,Nicholas Dunn,Bing,https://bing.com/ca99acb0-aadf-4a5a-b074-457a23a6f2bb,Spam,,,,,
2/24/2023 20:21,VOST Europe,Robert Vazquez,YouTube,https://youtube.com/b5900c83-237c-4cea-a32b-35ff787c749e,Platform Manipulation,https://www.google.com/,3/2/2023 20:21,Removed,Policy Z,No
2/25/2023 3:04,VOST Europe,Jeremy Aguilar,Facebook,https://facebook.com/c38d1560-0edd-4f8c-9b16-e94f7a658f7a,Disinformation,https://www.google.com/,3/19/2023 3:04,No Action,Policy X,No
2/25/2023 8:36,VOST Europe,Jessica Mcmillan,LinkedIn,https://linkedin.com/d33a87ee-b4f0-45ad-a76a-42433214eb44,Spam,,,,,
2/25/2023 15:12,VOST Europe,Julie Jordan,YouTube,https://youtube.com/243d7332-c1a9-4a3a-a026-193fdd610805,DSA,https://www.google.com/,3/14/2023 15:12,Removed,Policy X,No
2/25/2023 19:34,VOST Europe,Roger Clark,TikTok,https://tiktok.com/c38ffc60-5101-4a5f-b3fd-ab4f67e86565,Disinformation,,,,,
2/25/2023 22:45,VOST Europe,William Brooks,Google,https://google.com/8eb5e850-344c-4fd7-9429-7f12355f858d,DSA,https://www.google.com/,3/21/2023 22:45,Removed,Policy Z,No
2/26/2023 11:57,VOST Europe,Andres Mendoza,Google,https://google.com/1eadee6f-ef14-4f33-bf99-56c2115e9507,Disinformation,https://www.google.com/,3/14/2023 11:57,Removed,Policy Z,No
2/26/2023 19:05,VOST Europe,David Schroeder,Facebook,https://facebook.com/c27fc18d-6ea8-4049-a8d5-2633e6dd2700,Illegal Content,https://www.google.com/,3/15/2023 19:05,Removed,Policy W,No
2/27/2023 11:22,VOST Europe,Patrick Dennis,WhatsApp,https://whatsapp.com/0b3f8f21-d522-47fa-89fa-744ba8154ada,Platform Manipulation,https://www.google.com/,3/2/2023 11:22,No Action,Policy X,Yes
2/27/2023 14:26,VOST Europe,Elizabeth Burton,Instagram,https://instagram.com/f77ae0c3-bdd1-471b-9035-53623ef7e18f,Spam,https://www.google.com/,3/26/2023 14:26,Demoted,Policy W,No
2/28/2023 12:02,VOST Europe,Robin Weiss,Facebook,https://facebook.com/7b9bc97e-3282-4ff1-9d44-e10c868b0384,Illegal Content,https://www.google.com/,3/16/2023 12:02,Demoted,Policy W,No
2/28/2023 12:38,VOST Europe,Kimberly King,TikTok,https://tiktok.com/007c061b-94e5-4fc0-9761-ee6fb970ff5c,Platform Manipulation,https://www.google.com/,3/29/2023 12:38,Demoted,Policy Z,No
2/28/2023 14:32,VOST Europe,Jennifer Morton,Bing,https://bing.com/2e2de39b-5ef7-499d-9753-ead7fed90998,Platform Manipulation,,,,,
2/28/2023 20:56,VOST Europe,Lindsey Mercado,YouTube,https://youtube.com/095de44f-bbd1-49ed-8da5-7640fcbd4b3d,Platform Manipulation,https://www.google.com/,3/16/2023 20:56,No Action,Policy W,Yes
3/1/2023 4:52,VOST Europe,Tyler Baxter,Facebook,https://facebook.com/c45196db-9abf-4d35-a7d8-b59936e58045,Spam,https://www.google.com/,3/2/2023 4:52,No Action,Policy X,No
3/1/2023 8:52,VOST Europe,Johnny Harris,LinkedIn,https://linkedin.com/d589791c-b960-4c1c-940f-0c92032f59c4,Disinformation,https://www.google.com/,3/25/2023 8:52,Demoted,Policy W,No
3/1/2023 10:33,VOST Europe,Christian Lopez,Bing,https://bing.com/f25c2693-5905-4320-a594-1396f4210595,Spam,https://www.google.com/,3/8/2023 10:33,No Action,Policy W,Yes
3/1/2023 14:41,VOST Europe,Edward Martinez,YouTube,https://youtube.com/a89a9fad-757b-431a-837c-14c7bd4b318e,Platform Manipulation,https://www.google.com/,3/10/2023 14:41,No Action,Policy Y,Yes
3/2/2023 1:13,VOST Europe,Gail Stephenson,Google,https://google.com/633f6503-96fe-44f7-b6a4-614d322d48da,Platform Manipulation,https://www.google.com/,3/29/2023 1:13,No Action,Policy W,Yes
3/2/2023 5:07,VOST Europe,Andrew Wright,Instagram,https://instagram.com/8e4b2228-e853-403a-a260-f52836851689,Spam,https://www.google.com/,3/10/2023 5:07,Demoted,Policy Y,No
3/2/2023 6:13,VOST Europe,Howard Mclaughlin,TikTok,https://tiktok.com/f2419950-58a7-49f1-808b-82a815ac5c19,Platform Manipulation,https://www.google.com/,3/13/2023 6:13,Demoted,Policy W,No
3/2/2023 12:11,VOST Europe,Jordan Tucker,Google,https://google.com/ddb4367b-9356-4323-85b9-a6e5e3fdf2a1,Platform Manipulation,,,,,
3/2/2023 16:45,VOST Europe,Michael King,YouTube,https://youtube.com/775e85b8-69de-41be-a30f-b8a53ca18f3d,Platform Manipulation,,,,,
3/2/2023 17:32,VOST Europe,Renee Lyons,Instagram,https://instagram.com/bdacd0e6-8262-4641-b906-d9b6e1ed44f6,Illegal Content,,,,,
3/3/2023 4:04,VOST Europe,John Bell,Facebook,https://facebook.com/b0aaecc2-c5db-4158-9d84-33a8dacd29e4,DSA,https://www.google.com/,4/2/2023 4:04,Demoted,Policy W,No
3/3/2023 10:48,VOST Europe,Jennifer Oliver,TikTok,https://tiktok.com/ee2515f9-0a1e-40c5-af1d-60ccb03d54cd,Spam,https://www.google.com/,3/17/2023 10:48,No Action,Policy Y,Yes
3/3/2023 14:31,VOST Europe,Sheila Ingram,Instagram,https://instagram.com/667409df-2f5c-4e39-be81-9d1724451ba6,DSA,https://www.google.com/,3/18/2023 14:31,Demoted,Policy X,No
3/3/2023 16:03,VOST Europe,Mrs. Shirley Lee DDS,Bing,https://bing.com/1aec348d-423d-4dc8-aae3-a72db4795b1d,Disinformation,https://www.google.com/,3/12/2023 16:03,Removed,Policy X,No
3/4/2023 5:33,VOST Europe,Julie Horn,Instagram,https://instagram.com/53adba1d-fa3d-4389-ad84-58844c0d0ad2,Platform Manipulation,https://www.google.com/,3/9/2023 5:33,No Action,Policy X,No
3/4/2023 12:25,VOST Europe,Terri Smith,WhatsApp,https://whatsapp.com/43ca2822-6f2e-463f-86bb-34b2d7c664cb,Platform Manipulation,https://www.google.com/,3/31/2023 12:25,Removed,Policy X,No
3/5/2023 0:41,VOST Europe,Jaclyn Carroll,YouTube,https://youtube.com/69c2851c-a768-4933-b3bc-0583c8d07bb0,Disinformation,,,,,
3/5/2023 4:34,VOST Europe,Chris Lamb,Bing,https://bing.com/c054e1d9-47d9-421b-b238-11bd7dee661a,Spam,https://www.google.com/,3/8/2023 4:34,Demoted,Policy X,No
3/5/2023 9:32,VOST Europe,Melanie Hensley,YouTube,https://youtube.com/58b00018-4908-41e7-8788-fc346ddae3b2,Platform Manipulation,https://www.google.com/,3/11/2023 9:32,Removed,Policy Y,No
3/5/2023 17:25,VOST Europe,Bryan Mejia,TikTok,https://tiktok.com/1c328d09-0312-46a9-be02-100d816d0566,DSA,https://www.google.com/,3/31/2023 17:25,Removed,Policy W,No
3/5/2023 18:38,VOST Europe,Michael Stein,TikTok,https://tiktok.com/f9fa508f-2b6f-4dee-ad6d-df17ebe55a44,Disinformation,https://www.google.com/,3/14/2023 18:38,Removed,Policy Z,No
3/5/2023 19:36,VOST Europe,Kenneth Patel,TikTok,https://tiktok.com/83d929ac-e66b-4383-8118-c696aa0d92ba,Disinformation,https://www.google.com/,3/7/2023 19:36,No Action,Policy Z,Yes
3/6/2023 10:14,VOST Europe,Matthew Torres,Facebook,https://facebook.com/068a5608-fe16-4dad-87b5-25cac6b28259,Platform Manipulation,https://www.google.com/,3/30/2023 10:14,Demoted,Policy Y,No
3/6/2023 19:12,VOST Europe,Mark Marshall,Instagram,https://instagram.com/44cd988b-f436-445b-9a2a-e6fe338734ba,Spam,https://www.google.com/,3/9/2023 19:12,Demoted,Policy X,No
3/7/2023 3:08,VOST Europe,Jennifer Allen,TikTok,https://tiktok.com/bffa9eb5-3348-40c5-b9b0-fc5be5f624ed,Spam,https://www.google.com/,3/23/2023 3:08,Demoted,Policy X,No
3/7/2023 7:08,VOST Europe,Karen French,TikTok,https://tiktok.com/b17b6388-ffe9-4a35-bef2-5255440800dc,Illegal Content,https://www.google.com/,3/11/2023 7:08,Demoted,Policy Y,No
3/7/2023 7:15,VOST Europe,Jasmine Garcia,Bing,https://bing.com/7500dac8-00d2-446b-bae4-359d478dc120,Spam,https://www.google.com/,3/10/2023 7:15,No Action,Policy Z,No
3/7/2023 9:16,VOST Europe,Alec Austin,LinkedIn,https://linkedin.com/a8052a33-fcca-49bc-a2ee-b4c3e04931ef,DSA,,,,,
3/7/2023 11:01,VOST Europe,Timothy Murray,Instagram,https://instagram.com/73b7fa98-9b64-4d46-ab73-0112a5cf2c94,Platform Manipulation,https://www.google.com/,3/12/2023 11:01,Demoted,Policy Y,No
3/7/2023 13:25,VOST Europe,Richard Mcconnell,Google,https://google.com/399821ef-e72d-45ef-9f79-64a08ec5d269,Illegal Content,https://www.google.com/,3/17/2023 13:25,Demoted,Policy Y,No
3/8/2023 4:55,VOST Europe,Tina Jones,YouTube,https://youtube.com/6094cd93-5cd1-4999-99fe-ae589e490e95,Illegal Content,https://www.google.com/,3/18/2023 4:55,Removed,Policy W,No
3/8/2023 12:36,VOST Europe,Lindsey Adams,Bing,https://bing.com/6e6e2005-2022-4502-b2f4-b0bebb9052a0,Platform Manipulation,,,,,
3/8/2023 15:21,VOST Europe,Jacqueline Schroeder,YouTube,https://youtube.com/70e6ce3c-07cb-44ff-b98b-a72e299b2906,Spam,,,,,
3/8/2023 19:10,VOST Europe,Cynthia Rios,Bing,https://bing.com/2c12605c-77fc-4ebc-ae48-786d76562cb8,Spam,https://www.google.com/,4/7/2023 19:10,No Action,Policy W,No
3/9/2023 0:09,VOST Europe,Pamela Lopez,Bing,https://bing.com/0fa49c2c-a907-4301-a08e-9b76150b2b39,DSA,https://www.google.com/,4/7/2023 0:09,No Action,Policy X,Yes
3/9/2023 8:25,VOST Europe,Justin Durham,Facebook,https://facebook.com/89f77a36-1dd7-490d-9213-67814b74fc5c,Spam,,,,,
3/9/2023 15:43,VOST Europe,Benjamin Anderson,Instagram,https://instagram.com/82ac91e6-7055-46c1-886f-3a9cf4d56ef2,DSA,https://www.google.com/,3/21/2023 15:43,Demoted,Policy X,No
3/9/2023 17:12,VOST Europe,Jean Parker,TikTok,https://tiktok.com/a7dcab04-29d9-41de-9daf-3d7ac961d33a,Illegal Content,https://www.google.com/,4/7/2023 17:12,Demoted,Policy Y,No
3/11/2023 0:05,VOST Europe,Jennifer Campbell,Google,https://google.com/fca10ba2-67ba-4c0f-b3e7-1bb2ac83a686,Disinformation,https://www.google.com/,3/26/2023 0:05,Removed,Policy X,No
3/11/2023 9:20,VOST Europe,Melvin Hernandez,TikTok,https://tiktok.com/f38e1074-961d-4875-83e6-8df83356f2d3,Platform Manipulation,https://www.google.com/,3/30/2023 9:20,No Action,Policy W,No
3/11/2023 16:00,VOST Europe,Frederick Glass,Instagram,https://instagram.com/c50b98e7-73e5-43af-accf-e2151bc27387,Platform Manipulation,https://www.google.com/,3/12/2023 16:00,Removed,Policy Z,No
3/12/2023 1:04,VOST Europe,David Marshall,Google,https://google.com/8ac362e8-8236-4dd6-b306-b46c5692ac43,Platform Manipulation,https://www.google.com/,3/18/2023 1:04,No Action,Policy W,Yes
3/12/2023 13:33,VOST Europe,Jason Quinn,Bing,https://bing.com/57fa186a-e6f7-4389-81db-b2b865d1558a,Illegal Content,,,,,
3/13/2023 19:19,VOST Europe,Juan Moore,TikTok,https://tiktok.com/3d4a53ef-0776-41bb-a0de-557da4a1b9b2,Spam,,,,,
3/14/2023 1:53,VOST Europe,Donna Lopez,Facebook,https://facebook.com/c45f618f-17e8-41d8-8f60-45c4e7cb4dff,Spam,https://www.google.com/,3/19/2023 1:53,No Action,Policy W,No
3/14/2023 6:49,VOST Europe,April Irwin,LinkedIn,https://linkedin.com/698b5c80-2a7a-4ed5-bfef-7225d23d2e71,Illegal Content,https://www.google.com/,4/6/2023 6:49,Demoted,Policy Z,No
3/14/2023 13:07,VOST Europe,Jonathan Cross,Google,https://google.com/da0e08ea-8cd9-4d5b-9aba-a18f443d294b,Spam,https://www.google.com/,3/20/2023 13:07,Removed,Policy Y,No
3/15/2023 2:18,VOST Europe,Taylor Price,Google,https://google.com/cdaf19f8-54f9-4d1b-9deb-570780f92df6,DSA,https://www.google.com/,4/12/2023 2:18,Demoted,Policy Y,No
3/15/2023 4:45,VOST Europe,Angela Scott,WhatsApp,https://whatsapp.com/16147eab-4204-4868-8d2f-3e08f354f399,Disinformation,https://www.google.com/,3/17/2023 4:45,No Action,Policy Y,No
3/15/2023 6:40,VOST Europe,Crystal Phillips,Google,https://google.com/3be3d502-7067-4dd2-a4fd-a5b342bd2399,Spam,https://www.google.com/,4/4/2023 6:40,No Action,Policy Z,Yes
3/15/2023 11:04,VOST Europe,Mrs. Jennifer Lambert DVM,YouTube,https://youtube.com/30b55eba-4773-476c-a4f3-c4907ce20b22,Spam,https://www.google.com/,4/11/2023 11:04,Demoted,Policy W,No
3/15/2023 20:20,VOST Europe,Dawn Garcia,YouTube,https://youtube.com/fed93864-7cf6-41bd-822d-99098a23a801,Disinformation,https://www.google.com/,4/7/2023 20:20,Removed,Policy Y,No
3/16/2023 3:27,VOST Europe,Christopher Guerrero,LinkedIn,https://linkedin.com/0f3c5c7b-48cc-41d7-b896-b927db496202,Disinformation,https://www.google.com/,3/17/2023 3:27,No Action,Policy Z,Yes
3/16/2023 12:06,VOST Europe,Robert Robertson,Facebook,https://facebook.com/45fc77a3-6e88-4f6f-be51-8f14db591dd2,Illegal Content,https://www.google.com/,4/8/2023 12:06,Demoted,Policy Z,No
3/16/2023 14:42,VOST Europe,Matthew Li,TikTok,https://tiktok.com/d22f6c5a-4f7a-4e61-8bdc-979274b9dc64,Illegal Content,https://www.google.com/,3/19/2023 14:42,No Action,Policy W,No
3/17/2023 3:37,VOST Europe,Cynthia Fletcher,WhatsApp,https://whatsapp.com/96a720bd-302a-406a-ac88-0096b88bc0f9,DSA,https://www.google.com/,3/26/2023 3:37,No Action,Policy Y,Yes
3/17/2023 9:47,VOST Europe,Leslie Robinson,TikTok,https://tiktok.com/06523a38-5676-4c89-b84d-2f712988940d,Spam,https://www.google.com/,3/31/2023 9:47,Demoted,Policy Z,No
3/17/2023 16:30,VOST Europe,Shelly Thomas,Facebook,https://facebook.com/2476e31e-2de9-447f-b238-942334774528,Illegal Content,https://www.google.com/,3/21/2023 16:30,No Action,Policy W,Yes
3/18/2023 6:19,VOST Europe,Jennifer Johnson,Facebook,https://facebook.com/cbd20235-1c70-48f3-b090-1a9e410a1258,Platform Manipulation,,,,,
3/18/2023 13:32,VOST Europe,Jessica Schwartz,TikTok,https://tiktok.com/f2a8aafc-7353-4e2d-9e45-5d566e64b40f,Illegal Content,,,,,
3/18/2023 16:48,VOST Europe,David Zamora,Instagram,https://instagram.com/1f52787b-45ff-4911-bcb3-98df9f3eb015,Disinformation,,,,,
3/19/2023 3:50,VOST Europe,Courtney Gonzalez,Bing,https://bing.com/f0fc98d8-3399-44f1-9b1b-7ed49f0b7e8c,DSA,https://www.google.com/,3/26/2023 3:50,Demoted,Policy Y,No
3/19/2023 10:39,VOST Europe,Victoria Lara MD,LinkedIn,https://linkedin.com/6c541cab-705e-4166-825f-dce5dd8d5941,Disinformation,,,,,
3/19/2023 11:38,VOST Europe,Debra Richard,Instagram,https://instagram.com/5d67bf0c-aed7-4183-b32c-7d1d79de4965,Spam,https://www.google.com/,3/24/2023 11:38,Removed,Policy W,No
3/19/2023 16:22,VOST Europe,Anne Diaz,Facebook,https://facebook.com/0882c729-1e6e-41d4-8879-11f1605ddb20,Disinformation,https://www.google.com/,3/26/2023 16:22,No Action,Policy W,No
3/19/2023 20:57,VOST Europe,Curtis Owens,YouTube,https://youtube.com/13e626b7-9373-4b33-84a0-5aeead2a645d,DSA,,,,,
3/20/2023 5:05,VOST Europe,Kathleen Parker,LinkedIn,https://linkedin.com/6a5ae1c1-a599-43db-ae9e-8ce7a79d3519,Spam,,,,,
3/20/2023 15:49,VOST Europe,Jacob West,Facebook,https://facebook.com/194cc610-9c4e-40f1-a2ab-09fb7ea1297d,Platform Manipulation,,,,,
3/20/2023 21:30,VOST Europe,Tracie Knox,YouTube,https://youtube.com/c3025b39-44d9-4f7f-81b8-2d23ab5ee1d6,Disinformation,https://www.google.com/,3/28/2023 21:30,Removed,Policy X,No
3/20/2023 23:43,VOST Europe,Erika Ruiz,WhatsApp,https://whatsapp.com/c7fb9792-02f1-4412-a56c-acea26a5c65b,Illegal Content,https://www.google.com/,4/19/2023 23:43,Demoted,Policy Y,No
3/22/2023 5:30,VOST Europe,Rhonda Ryan,LinkedIn,https://linkedin.com/8f85d6ac-cb3f-48c4-b16c-edde9fffe482,Illegal Content,https://www.google.com/,4/15/2023 5:30,Removed,Policy Z,No
3/22/2023 10:09,VOST Europe,Benjamin Cardenas,Bing,https://bing.com/3d430ceb-ae32-4c67-ac18-38a709f9cc08,Platform Manipulation,,,,,
3/22/2023 20:49,VOST Europe,Karen Knight,WhatsApp,https://whatsapp.com/79b50d61-4ac3-49b3-982e-3cec94a704ba,Illegal Content,,,,,
3/24/2023 14:14,VOST Europe,Matthew Blair,Instagram,https://instagram.com/b0bba295-3707-4587-ad8a-5090da942ecb,Illegal Content,https://www.google.com/,4/4/2023 14:14,Removed,Policy Z,No
3/24/2023 20:01,VOST Europe,Adam Jones,YouTube,https://youtube.com/6f1250e2-e2ef-4f2c-8d94-c521973a13e8,Disinformation,https://www.google.com/,3/28/2023 20:01,No Action,Policy W,Yes
3/25/2023 3:31,VOST Europe,Ann Bruce,YouTube,https://youtube.com/05a60ba2-6534-4451-8e2b-ef628c75fa09,Illegal Content,https://www.google.com/,4/16/2023 3:31,No Action,Policy X,Yes
3/25/2023 18:31,VOST Europe,John Blackburn,YouTube,https://youtube.com/14143f56-38ec-44e1-96a1-e28ddb3af001,Illegal Content,https://www.google.com/,4/11/2023 18:31,Removed,Policy X,No
3/26/2023 1:12,VOST Europe,Robert Oconnell,Google,https://google.com/0351a01f-9974-4b0a-9cd8-a6af8e9feaf3,Platform Manipulation,,,,,
3/26/2023 8:10,VOST Europe,Julie Hicks,WhatsApp,https://whatsapp.com/1e8fed7d-5196-44e6-963d-2dabd4268780,Disinformation,,,,,
3/26/2023 8:30,VOST Europe,Fernando Williams,Instagram,https://instagram.com/bdda97a6-4af4-486d-956f-3fcdf9eec166,Platform Manipulation,https://www.google.com/,4/22/2023 8:30,Demoted,Policy Z,No
3/26/2023 13:11,VOST Europe,Nicole Simmons,Bing,https://bing.com/ef24ddf2-25af-4c49-a96c-0d5ae3be313d,Platform Manipulation,,,,,
3/27/2023 1:39,VOST Europe,Shannon Wright,Facebook,https://facebook.com/bceed15a-a639-4419-a8c8-7cdb98790988,Platform Manipulation,https://www.google.com/,4/5/2023 1:39,Removed,Policy Y,No
3/27/2023 13:53,VOST Europe,Edward Short,Facebook,https://facebook.com/c2893466-7abd-4b5e-b14d-499047493034,DSA,,,,,
3/29/2023 1:02,VOST Europe,Erica Brown,Google,https://google.com/ffda4499-a097-4628-9848-43f1f92c8d84,Illegal Content,https://www.google.com/,4/2/2023 1:02,Removed,Policy X,No
3/29/2023 5:54,VOST Europe,Leah Walters,Google,https://google.com/25bd9a66-b44c-42db-b43e-d2fb7af070e2,Illegal Content,https://www.google.com/,3/30/2023 5:54,Removed,Policy X,No
3/29/2023 10:07,VOST Europe,Zachary Mcmahon,Google,https://google.com/71cad8f6-c4b6-4c03-aa99-8e08b3655ac3,Disinformation,https://www.google.com/,4/28/2023 10:07,Removed,Policy X,No
3/29/2023 11:15,VOST Europe,Adam Williams,TikTok,https://tiktok.com/0f8ba87f-49b7-4724-a0c6-6733ffaf4713,Platform Manipulation,,,,,
3/29/2023 14:57,VOST Europe,Bill Mcgee,Bing,https://bing.com/90f77b55-5506-4eaf-a222-637ec2d906de,DSA,https://www.google.com/,4/3/2023 14:57,Removed,Policy Z,No
3/31/2023 0:04,VOST Europe,Amy Smith,LinkedIn,https://linkedin.com/869c98c1-0ff1-4ae3-bfcb-66e0a4a9f222,DSA,https://www.google.com/,4/20/2023 0:04,No Action,Policy X,No
3/31/2023 1:00,VOST Europe,Allison Skinner,Instagram,https://instagram.com/9e0abc81-3d77-47b8-8bbf-56f1ca98c0f1,Spam,,,,,
3/31/2023 4:00,VOST Europe,Robert Lewis,WhatsApp,https://whatsapp.com/d50fb343-4895-4b4f-8c7d-f2b2f39593de,Illegal Content,https://www.google.com/,4/15/2023 4:00,No Action,Policy Y,No
3/31/2023 14:31,VOST Europe,Joshua Caldwell,Google,https://google.com/da38e44a-0e68-4cf1-8a4c-37a91b3c37a1,Platform Manipulation,https://www.google.com/,4/14/2023 14:31,No Action,Policy W,Yes
4/1/2023 8:30,VOST Europe,Brian Pitts,TikTok,https://tiktok.com/15490d69-ad5b-491e-ad6d-e50fe387bbfe,Illegal Content,https://www.google.com/,4/10/2023 8:30,Demoted,Policy X,No
4/2/2023 2:37,VOST Europe,Alison Rocha,Instagram,https://instagram.com/5ec1e17f-95d2-433c-9c17-945c3a2ceff5,Spam,https://www.google.com/,4/14/2023 2:37,Removed,Policy Z,No
4/2/2023 19:38,VOST Europe,Miranda Villanueva,TikTok,https://tiktok.com/108e3dba-3b37-4c65-bf16-b6bb845f71ba,DSA,,,,,
4/2/2023 21:55,VOST Europe,Lori Hawkins,WhatsApp,https://whatsapp.com/4e43db9a-5e49-4710-b2c0-38d64334a317,Disinformation,https://www.google.com/,4/17/2023 21:55,No Action,Policy X,Yes
4/3/2023 9:37,VOST Europe,Jeffrey Woodard,Facebook,https://facebook.com/67afb11e-b538-4caf-a49a-590779f329f9,Illegal Content,,,,,
4/3/2023 15:53,VOST Europe,Calvin Walters,Facebook,https://facebook.com/63c6da73-e147-4a92-9699-2cdb42bb75b7,DSA,https://www.google.com/,5/1/2023 15:53,Removed,Policy Y,No
4/3/2023 22:20,VOST Europe,Chad Dalton,YouTube,https://youtube.com/c29fcd89-a47d-457e-902d-0ffd0d0123c3,Platform Manipulation,https://www.google.com/,4/12/2023 22:20,No Action,Policy Z,No
4/3/2023 22:41,VOST Europe,Michael Juarez,Instagram,https://instagram.com/00f70480-3f70-4c07-b568-d95dff0a7abb,Disinformation,,,,,
4/4/2023 11:23,VOST Europe,Mrs. Jackie Alexander,Bing,https://bing.com/997a34e8-5d37-4831-9466-3562a6709896,DSA,https://www.google.com/,4/23/2023 11:23,Demoted,Policy Y,No
4/4/2023 19:43,VOST Europe,Katie Hall,LinkedIn,https://linkedin.com/32ae64b1-4a30-4d14-8ff6-99a477e17f01,Disinformation,,,,,
4/4/2023 22:19,VOST Europe,Jeremy Morales,Instagram,https://instagram.com/3e5aac7d-aaee-43a4-8101-7ad3a27dcf8f,Platform Manipulation,https://www.google.com/,4/27/2023 22:19,Demoted,Policy Z,No
4/5/2023 3:35,VOST Europe,Mary Hammond,LinkedIn,https://linkedin.com/d7495f2a-d422-44eb-b590-c9fde70d038d,Spam,https://www.google.com/,5/3/2023 3:35,Demoted,Policy W,No
4/5/2023 5:47,VOST Europe,Richard Pena,Facebook,https://facebook.com/5acd2e5b-0e83-4590-a9a3-f5555b8b7474,Disinformation,https://www.google.com/,4/13/2023 5:47,Demoted,Policy W,No
4/5/2023 7:03,VOST Europe,Miguel Martinez Jr.,Bing,https://bing.com/a0315610-35bf-4316-abfa-67df863d7ea1,Disinformation,https://www.google.com/,5/1/2023 7:03,No Action,Policy W,Yes
4/5/2023 16:03,VOST Europe,Samantha Mccoy,LinkedIn,https://linkedin.com/d2392f56-8071-4061-a06f-081a66b1d867,Disinformation,https://www.google.com/,4/6/2023 16:03,No Action,Policy Y,No
4/7/2023 2:47,VOST Europe,Mrs. Tina Jennings,LinkedIn,https://linkedin.com/297f5fd0-66a2-4efc-adc8-7fcf51d009e0,Spam,https://www.google.com/,5/5/2023 2:47,Demoted,Policy W,No
4/7/2023 19:01,VOST Europe,Luis Hernandez,Instagram,https://instagram.com/da2f4d18-a868-4aba-912e-bf45d0e37b8c,Disinformation,https://www.google.com/,5/3/2023 19:01,Demoted,Policy W,No
4/8/2023 7:28,VOST Europe,Diana Murphy,LinkedIn,https://linkedin.com/332e5fef-d1a1-45c9-b508-4279e11c8ae0,DSA,https://www.google.com/,5/3/2023 7:28,Demoted,Policy Y,No
4/9/2023 5:14,VOST Europe,Mary Hayes,LinkedIn,https://linkedin.com/c8ee420f-72ec-48fa-81e3-8a917f9cb819,DSA,,,,,
4/9/2023 5:35,VOST Europe,Nancy Gardner,YouTube,https://youtube.com/ee7ad6b0-4884-487b-a06a-77a0e367d2b9,DSA,,,,,
4/9/2023 7:07,VOST Europe,Kaylee Long,YouTube,https://youtube.com/c04354db-7e17-4ec1-8085-875353bce446,Spam,https://www.google.com/,5/4/2023 7:07,No Action,Policy Y,Yes
4/9/2023 14:51,VOST Europe,James Stewart,TikTok,https://tiktok.com/972809e7-96a7-407d-857c-627b98f6fb5a,Disinformation,https://www.google.com/,4/13/2023 14:51,Demoted,Policy X,No
4/10/2023 19:17,VOST Europe,Timothy King,LinkedIn,https://linkedin.com/d5ce3046-0217-4072-99b8-afd0e5281a04,Illegal Content,https://www.google.com/,5/6/2023 19:17,Demoted,Policy W,No
4/10/2023 20:23,VOST Europe,Marc Olson,YouTube,https://youtube.com/9d50f741-7107-4563-af17-a8a700ca72d3,Illegal Content,,,,,
4/10/2023 23:01,VOST Europe,Ronald Blanchard,Google,https://google.com/7c0eaa68-55ef-45b9-be54-188871f0e279,Spam,https://www.google.com/,5/10/2023 23:01,Removed,Policy X,No
4/11/2023 11:14,VOST Europe,Anthony Bowman,YouTube,https://youtube.com/d7b4bf3d-775f-4939-8901-6763aac273e0,Platform Manipulation,https://www.google.com/,5/2/2023 11:14,No Action,Policy Z,No
4/11/2023 13:06,VOST Europe,Courtney Wilson,Facebook,https://facebook.com/449a6584-6b1a-48af-877e-0bcf7818d8a5,Spam,,,,,
4/13/2023 1:23,VOST Europe,Sarah Sandoval,WhatsApp,https://whatsapp.com/5c0b6605-9e4c-48d7-9cb8-03cbf3996e7a,Disinformation,https://www.google.com/,4/30/2023 1:23,Removed,Policy X,No
4/13/2023 4:52,VOST Europe,Timothy Williams,YouTube,https://youtube.com/7af4fbc7-0782-4016-852e-58c879aca998,Disinformation,https://www.google.com/,4/21/2023 4:52,Demoted,Policy Y,No
4/13/2023 9:56,VOST Europe,Samuel Nelson,LinkedIn,https://linkedin.com/b555939a-77ae-4092-9d75-28bc1153d4ed,Disinformation,https://www.google.com/,4/21/2023 9:56,Removed,Policy Y,No
4/13/2023 17:04,VOST Europe,Christy Mercado,Google,https://google.com/daf4e7bf-cb19-451d-a81e-ba1fac02a8e6,Platform Manipulation,,,,,
4/14/2023 2:09,VOST Europe,Roberto Blake,Instagram,https://instagram.com/d50d9054-a8cc-4975-ad3b-210daeec5ca4,DSA,,,,,
4/14/2023 10:07,VOST Europe,Steve Porter,LinkedIn,https://linkedin.com/c77164a8-b1d7-47af-b691-ed5fa7259937,Illegal Content,,,,,
4/15/2023 8:21,VOST Europe,Greg Kelly,Instagram,https://instagram.com/700c3127-c592-410f-a710-18f287fa637e,Spam,https://www.google.com/,4/16/2023 8:21,Removed,Policy W,No
4/15/2023 22:25,VOST Europe,Dennis Paul,Facebook,https://facebook.com/5b189f63-823b-4085-ae9f-cf652b9c7ad9,Disinformation,https://www.google.com/,5/12/2023 22:25,No Action,Policy X,No
4/16/2023 16:01,VOST Europe,Stephanie Brown,Google,https://google.com/c6d8fbd7-5261-48b5-8ba1-b1fe83c904c2,Disinformation,https://www.google.com/,5/10/2023 16:01,Demoted,Policy W,No
